name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,rating_date,review_title,review,tags
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,,5,October 3 2017,Nice atmosphere,Had a nice old feel to it  clean  quiet  great breakfast  very friendly personel. Our room had its bathroom outside and downstairs of the room. Worked great for us as one could shower without disturbing the other one sleeping but might be a con for.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Toronto  Canada,3,September 18 2017,lovely place  very noisy,Our experience may have been unusual as the proprietors seemed very surprised when we mentioned it (however  no discount on the rate etc was offered). Anyway  there was a large family group of about 10 people staying across multiple rooms and they were up partying.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Vantaa  Finland,5,September 11 2017,Dreamy Villa Maija,Authentic villa feeling with wooden floors  beautiful furniture (including rocking chair!) and marmory oven. Room was very tidy with all the comfies you need. And the breakfast was awesome. We are definitely going back next s,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,,5,October 17 2017,Lovely experience!,Beautiful surroundings  friendly service  good breakfast. The villa is near the sea and surrounded by other old villas. There are many places worth to visit within walking distance. Excellent choice for example to romantic weekends. Definitely going to revisi,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Banstead  United Kingdom,4,October 10 2017,Villa Maija,We stayed for 3 nights. Our room was comfortable  clean  warm and quiet. We had a room in the main Villa Maija building with a veranda providing fine views of the trees around the Villa. The building itself is very attractive  as the website photos.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,,5,October 3 2017,Nice atmosphere,Had a nice old feel to it  clean  quiet  great breakfast  very friendly personel. Our room had its bathroom outside and downstairs of the room. Worked great for us as one could shower without disturbing the other one sleeping but might be a con for.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Toronto  Canada,3,September 18 2017,lovely place  very noisy,Our experience may have been unusual as the proprietors seemed very surprised when we mentioned it (however  no discount on the rate etc was offered). Anyway  there was a large family group of about 10 people staying across multiple rooms and they were up partying.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Vantaa  Finland,5,September 11 2017,Dreamy Villa Maija,Authentic villa feeling with wooden floors  beautiful furniture (including rocking chair!) and marmory oven. Room was very tidy with all the comfies you need. And the breakfast was awesome. We are definitely going back next s,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,,5,October 17 2017,Lovely experience!,Beautiful surroundings  friendly service  good breakfast. The villa is near the sea and surrounded by other old villas. There are many places worth to visit within walking distance. Excellent choice for example to romantic weekends. Definitely going to revisi,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Banstead  United Kingdom,4,October 10 2017,Villa Maija,We stayed for 3 nights. Our room was comfortable  clean  warm and quiet. We had a room in the main Villa Maija building with a veranda providing fine views of the trees around the Villa. The building itself is very attractive  as the website photos.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,,5,October 3 2017,Nice atmosphere,Had a nice old feel to it  clean  quiet  great breakfast  very friendly personel. Our room had its bathroom outside and downstairs of the room. Worked great for us as one could shower without disturbing the other one sleeping but might be a con for.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Toronto  Canada,3,September 18 2017,lovely place  very noisy,Our experience may have been unusual as the proprietors seemed very surprised when we mentioned it (however  no discount on the rate etc was offered). Anyway  there was a large family group of about 10 people staying across multiple rooms and they were up partying.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Vantaa  Finland,5,September 11 2017,Dreamy Villa Maija,Authentic villa feeling with wooden floors  beautiful furniture (including rocking chair!) and marmory oven. Room was very tidy with all the comfies you need. And the breakfast was awesome. We are definitely going back next s,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,,5,October 17 2017,Lovely experience!,Beautiful surroundings  friendly service  good breakfast. The villa is near the sea and surrounded by other old villas. There are many places worth to visit within walking distance. Excellent choice for example to romantic weekends. Definitely going to revisi,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Banstead  United Kingdom,4,October 10 2017,Villa Maija,We stayed for 3 nights. Our room was comfortable  clean  warm and quiet. We had a room in the main Villa Maija building with a veranda providing fine views of the trees around the Villa. The building itself is very attractive  as the website photos.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,,5,October 3 2017,Nice atmosphere,Had a nice old feel to it  clean  quiet  great breakfast  very friendly personel. Our room had its bathroom outside and downstairs of the room. Worked great for us as one could shower without disturbing the other one sleeping but might be a con for.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Toronto  Canada,3,September 18 2017,lovely place  very noisy,Our experience may have been unusual as the proprietors seemed very surprised when we mentioned it (however  no discount on the rate etc was offered). Anyway  there was a large family group of about 10 people staying across multiple rooms and they were up partying.,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
Villa Maija (incl Villa Janne and Villa Anke),,4.5,112,Appelgrenintie 7 Hanko Uusimaa Finland,59.82355,22.974510000000002,Vantaa  Finland,5,September 11 2017,Dreamy Villa Maija,Authentic villa feeling with wooden floors  beautiful furniture (including rocking chair!) and marmory oven. Room was very tidy with all the comfies you need. And the breakfast was awesome. We are definitely going back next s,one night:excellent breakfast:excellent location:main building:enjoyed our stay:clean room:walking distance:porridge:picturesque hotel:place to stay:city centre:anke:balcony:seaside:keys:personnel:possibility
